Open;High;Low;Close;Adj Close;Volume;LN(Hi/Lw)^2;20DPark;LN(CC)^2;;;;
7281.799805;7294;7256.299805;7272.5;7272.5;589800;2.68538E-05;0.007536449;1.26996E-06;0.010395077;;0.119637416;0.165016733
7281.100098;7358.600098;7281.100098;7311.700195;7311.700195;648100;0.0001121;0.007594448;2.88984E-05;0.010383455;;0.120558124;0.164832242
7329.5;7373.200195;7324.799805;7362;7362;565800;4.33755E-05;0.007537079;4.7002E-05;0.010357435;;0.119647414;0.164419184
7366.700195;7393.799805;7354.100098;7381.100098;7381.100098;562500;2.89852E-05;0.007002627;6.71358E-06;0.00922407;;0.111163263;0.146427576
7382.100098;7406.899902;7373.799805;7374.899902;7374.899902;583000;2.006E-05;0.006807686;7.06209E-07;0.00919224;;0.108068666;0.145922288
7387.899902;7449.5;7387.299805;7413.700195;7413.700195;746800;7.03021E-05;0.006665793;2.75345E-05;0.00923966;;0.105816188;0.146675057
7426.299805;7446.700195;7403.700195;7415.399902;7415.399902;751000;3.35369E-05;0.006559053;5.25507E-08;0.008965415;;0.104121737;0.142321548
7407;7431.399902;7391.299805;7415.5;7415.5;638400;2.92751E-05;0.006552751;1.8221E-10;0.008926077;;0.104021696;0.141697081
7418.899902;7471.700195;7415.799805;7441;7441;464100;5.63962E-05;0.006509636;1.17844E-05;0.008869508;;0.103337262;0.14079908
7449.299805;7471.299805;7439.200195;7443.399902;7443.399902;516100;1.85386E-05;0.006243889;1.03988E-07;0.008227832;;0.099118667;0.130612787
7440.600098;7473.899902;7419.700195;7448.700195;7448.700195;596700;5.29735E-05;0.005988405;5.06696E-07;0.007859901;;0.095062984;0.12477206
7440.399902;7444.600098;7404.600098;7430.399902;7430.399902;578200;2.90252E-05;0.005548174;6.05094E-06;0.006684597;;0.088074531;0.106114684
7437.899902;7447;7318.799805;7323.700195;7323.700195;695900;0.00030154;0.005307943;0.000209207;0.005892445;;0.084260987;0.093539669
7332.5;7388.299805;7325.600098;7370.799805;7370.799805;612000;7.26341E-05;0.005078531;4.10949E-05;0.005339202;;0.080619184;0.084757199
7371.5;7395.899902;7311.600098;7324.299805;7324.299805;491500;0.000131415;0.005159896;4.0052E-05;0.005445274;;0.081910806;0.08644105
7338.5;7431.600098;7336.899902;7392.700195;7392.700195;587800;0.000164475;0.005139941;8.64062E-05;0.005682505;;0.081594028;0.090206968
7401.700195;7428;7398.399902;7428;7428;658100;1.59432E-05;0.005086967;2.26918E-05;0.005569202;;0.080753096;0.088408346
7425.899902;7477.200195;7424.399902;7456.899902;7456.899902;568000;5.02193E-05;0.00507409;1.50786E-05;0.005290226;;0.080548677;0.083979739
7453.100098;7474.299805;7433.399902;7452.200195;7452.200195;581100;3.01082E-05;0.00498832;3.97465E-07;0.005255546;;0.07918712;0.083429199
7459;7468.600098;7434.200195;7434.200195;7434.200195;609600;2.13128E-05;0.004858742;5.84825E-06;0.005250712;;0.077130134;0.083352477
7429.799805;7460.5;7411.899902;7423.899902;7423.899902;549100;4.27145E-05;0.004888087;1.92235E-06;0.005253818;;0.077595983;0.083401771
7420.600098;7423.799805;7329.5;7381.899902;7381.899902;601100;0.000163424;0.004981862;3.21882E-05;0.005269449;;0.079084605;0.083649912
7394.799805;7465.799805;7394;7443;7443;572700;9.33872E-05;0.005071572;6.79462E-05;0.005367896;;0.080508711;0.0852127
7439.399902;7479.100098;7437.899902;7470.100098;7470.100098;499100;3.05139E-05;0.005074289;1.32089E-05;0.005398062;;0.080551845;0.085691571
7458.700195;7459.899902;7403.5;7420.399902;7420.399902;626100;5.7595E-05;0.005140555;4.45616E-05;0.005597485;;0.081603781;0.08885732
7418.700195;7431.100098;7342.899902;7369.899902;7369.899902;626100;0.000142565;0.005265783;4.66329E-05;0.005682144;;0.08359172;0.090201232
7368.700195;7398.200195;7343.799805;7379.200195;7379.200195;633700;5.44697E-05;0.005301506;1.59046E-06;0.005688906;;0.084158806;0.090308582
7376;7404.899902;7376;7396.5;7396.5;525300;1.52916E-05;0.00527767;5.48336E-06;0.005712951;;0.083780407;0.090690286
7396.5;7396.5;7337;7353.100098;7353.100098;486300;6.52359E-05;0.005292751;3.46322E-05;0.005812073;;0.08401981;0.092263803
7353.100098;7416.600098;7353.100098;7410.600098;7410.600098;606300;7.39383E-05;0.005386304;6.0675E-05;0.006067021;;0.085504923;0.096310975
7410.600098;7425;7381.799805;7399.399902;7399.399902;595300;3.40496E-05;0.005354531;2.28771E-06;0.006074356;;0.085000544;0.096427406
7406.100098;7412.700195;7373.700195;7407.299805;7407.299805;597800;2.7827E-05;0.005352513;1.13864E-06;0.006054104;;0.084968506;0.096105929
7403.799805;7403.799805;7260.299805;7279.299805;7279.299805;577200;0.000383072;0.005488143;0.00030385;0.006433066;;0.087121573;0.102121758
7260.5;7276.299805;7180.299805;7239.799805;7239.799805;817900;0.000176394;0.005656048;2.96058E-05;0.006388261;;0.089786984;0.101410507
7255.200195;7332.600098;7254.700195;7256;7256;1119400;0.000114075;0.005628338;4.99593E-06;0.006249567;;0.089347094;0.099208795
7251.899902;7262.299805;7183.399902;7235.899902;7235.899902;654000;0.000119329;0.00555554;7.69496E-06;0.005926341;;0.088191462;0.094077752
7217.5;7239.700195;7168.899902;7225.200195;7225.200195;652400;9.65814E-05;0.005684912;2.18978E-06;0.005839214;;0.090245185;0.09269465
7241.299805;7288.200195;7211.5;7241.200195;7241.200195;631400;0.000111929;0.005781962;4.89305E-06;0.005795441;;0.091785799;0.091999782
7222.799805;7257.899902;7207.799805;7245.100098;7245.100098;650400;4.79802E-05;0.005809766;2.89903E-07;0.005794977;;0.092227175;0.091992416
7255.700195;7326.100098;7252.799805;7313.899902;7313.899902;601700;0.000101118;0.005932332;8.9326E-05;0.006144563;;0.094172854;0.097541908
7334.600098;7443.399902;7334.5;7405.399902;7405.399902;675500;0.000217223;0.006191897;0.000154575;0.006737082;;0.098293323;0.106947868
7396.799805;7418.299805;7377.700195;7384.5;7384.5;542200;3.01174E-05;0.00599463;7.98764E-06;0.006646672;;0.095161799;0.105512648
7376.200195;7376.200195;7336.700195;7353.5;7353.5;599500;2.8831E-05;0.005896728;1.76973E-05;0.006454906;;0.093607655;0.102468449
7359.600098;7417.700195;7359.399902;7379.299805;7379.299805;452100;6.22626E-05;0.005945078;1.22666E-05;0.006451255;;0.094375182;0.102410496
7368.899902;7393.5;7341.299805;7378.399902;7378.399902;581400;5.02018E-05;0.005933854;1.48735E-08;0.006276253;;0.094197011;0.099632428
7374.299805;7375.399902;7325.700195;7327.100098;7327.100098;514700;4.57163E-05;0.005784815;4.86783E-05;0.006284395;;0.091831087;0.099761682
7332.700195;7334.5;7277.100098;7295.700195;7295.700195;787400;6.17293E-05;0.005796119;1.84441E-05;0.006351087;;0.09201054;0.100820378
7298.399902;7350.299805;7297.5;7304;7304;1220600;5.19737E-05;0.005852906;1.29273E-06;0.00633457;;0.092912007;0.100558176
7299.399902;7302.700195;7257.799805;7292.200195;7292.200195;537700;3.80374E-05;0.005810854;2.61415E-06;0.006206921;;0.092244444;0.098531822
7287.299805;7358.299805;7287.299805;7355;7355;571400;9.40089E-05;0.005841915;7.35314E-05;0.00625849;;0.092737524;0.099350442
7361.899902;7374.5;7333;7364.799805;7364.799805;539800;3.18479E-05;0.005838516;1.77293E-06;0.006256433;;0.092683564;0.099317794
7365.100098;7404.200195;7363.600098;7387.600098;7387.600098;390000;3.02332E-05;0.005842231;9.55468E-06;0.006289973;;0.092742537;0.099850219
7387.600098;7435.899902;7387.600098;7420.299805;7420.299805;230000;4.24671E-05;0.005290491;1.95057E-05;0.005034534;;0.083983935;0.079920754
7427.100098;7518.399902;7426.299805;7509.799805;7509.799805;428600;0.000151921;0.005248614;0.000143744;0.005572564;;0.08331917;0.088461707
7512.200195;7520.600098;7499.5;7513.399902;7513.399902;365300;7.89376E-06;0.005062915;2.29701E-07;0.00555114;;0.080371279;0.088121615
7515.299805;7515.299805;7444.600098;7444.600098;7444.600098;272400;8.93397E-05;0.005009221;8.4624E-05;0.005887411;;0.079518918;0.09345975
7456.200195;7594.700195;7456.100098;7589.799805;7589.799805;491700;0.000339229;0.005428454;0.000373118;0.007294383;;0.086174044;0.115794738
7591.399902;7620.200195;7563.399902;7565.799805;7565.799805;472300;5.59778E-05;0.005334708;1.00308E-05;0.00731197;;0.084685865;0.116073931
7550.5;7551.399902;7340.399902;7358.299805;7358.299805;623900;0.000803135;0.006486705;0.00077335;0.009597807;;0.102973247;0.152360461
7377.100098;7484.600098;7376.799805;7453.299805;7453.299805;469100;0.000210473;0.006636973;0.000164557;0.009791804;;0.105358673;0.15544007
7460.200195;7460.200195;7409.899902;7447.100098;7447.100098;410100;4.57695E-05;0.006399802;6.92479E-07;0.009390703;;0.101593714;0.149072789
7439.299805;7440.700195;7376.799805;7390.100098;7390.100098;549600;7.43914E-05;0.00646188;5.90351E-05;0.009525633;;0.102579166;0.151214728
7403.700195;7467.5;7403.700195;7438.899902;7438.899902;569400;7.36227E-05;0.006524083;4.33187E-05;0.00959264;;0.103566602;0.152278441
7449.700195;7487.299805;7448.899902;7474.399902;7474.399902;605200;2.64388E-05;0.006474382;2.26658E-05;0.009619704;;0.102777624;0.152708067
7457.299805;7458.5;7386.799805;7393.899902;7393.899902;620000;9.33103E-05;0.006534143;0.000117257;0.009919718;;0.103726303;0.157470634
7395.200195;7429.299805;7385.799805;7417.299805;7417.299805;472800;3.44851E-05;0.006518626;9.98409E-06;0.009821715;;0.103479978;0.155914892
7424.399902;7445.100098;7398.200195;7408.799805;7408.799805;549300;3.99343E-05;0.006488408;1.31475E-06;0.009778017;;0.103000285;0.15522121
7398.700195;7398.700195;7325.700195;7332.5;7332.5;697400;9.8319E-05;0.006552497;0.000107163;0.010045054;;0.104017665;0.159460289
7333.799805;7354.600098;7298.5;7342.399902;7342.399902;684500;5.86317E-05;0.006580776;1.82042E-06;0.010043078;;0.104466575;0.159428927
7320.600098;7320.700195;7153.299805;7175.799805;7175.799805;911000;0.000535099;0.007159686;0.000526772;0.011114202;;0.113656485;0.176432483
7173.700195;7173.700195;7086.799805;7139.5;7139.5;760500;0.00014854;0.007305169;2.57199E-05;0.011167938;;0.115965963;0.177285513
7129.899902;7129.899902;6920.700195;6961.600098;6961.600098;1101100;0.000886863;0.008295402;0.000636724;0.012493251;;0.13168542;0.198324209
6971.100098;7042.799805;6758.200195;6838.299805;6838.299805;1178700;0.001701495;0.009936402;0.000319345;0.013079498;;0.157735486;0.207630586
6865.399902;7000;6837.899902;6988.100098;6988.100098;2091100;0.000548941;0.010290375;0.000469571;0.013688118;;0.163354644;0.217292136
6967.899902;7004.399902;6932.700195;6971.600098;6971.600098;759100;0.000105866;0.010375868;5.58825E-06;0.013697901;;0.164711793;0.217447442
6958.299805;7043.600098;6945.700195;7006;7006;685800;0.000195906;0.010468066;2.42276E-05;0.013587225;;0.166175396;0.21569051
7031.200195;7107.200195;7022.899902;7087.700195;7087.700195;643500;0.000142376;0.010297108;0.000134421;0.013140693;;0.163461523;0.208602033
7095.100098;7095.100098;7045.799805;7078;7078;628800;4.86193E-05;0.010290662;1.87562E-06;0.013125169;;0.163359202;0.208355591
7058.5;7120.200195;7045.899902;7120.200195;7120.200195;833700;0.000110039;0.009664298;3.53366E-05;0.011634836;;0.153415979;0.184697288
7113.799805;7128.299805;7046.5;7110.799805;7110.799805;617900;0.000133211;0.009591942;1.74534E-06;0.011279576;;0.152267358;0.17905772
7120.399902;7203;7116.399902;7186.700195;7186.700195;771000;0.000146305;0.009685988;0.000112729;0.011525219;;0.153760295;0.182957176
7187.700195;7268.299805;7183;7268.299805;7268.299805;978700;0.000139365;0.009746285;0.00012747;0.011672722;;0.154717479;0.185298712
7261.799805;7336.600098;7260.799805;7288.5;7288.5;873700;0.00010786;0.009777908;7.70264E-06;0.01159619;;0.15521948;0.184083813
7293.700195;7294.399902;7191.799805;7217.299805;7217.299805;629400;0.00020066;0.00993727;9.63709E-05;0.011754016;;0.157749276;0.186589214
7201.299805;7263.600098;7181.700195;7243.899902;7243.899902;749300;0.000128583;0.009969224;1.35338E-05;0.011531294;;0.158256531;0.183053615
7251.399902;7251.399902;7198;7206.899902;7206.899902;730100;5.46318E-05;0.00998743;2.6223E-05;0.011566446;;0.158545533;0.183611644
7201.200195;7284.899902;7201;7284.899902;7284.899902;796100;0.000134184;0.010072161;0.000115881;0.011811478;;0.1598906;0.187501394
7295.700195;7356.799805;7282.299805;7296.200195;7296.200195;846600;0.000103598;0.010076886;2.40248E-06;0.011587623;;0.159965603;0.183947807
7278.200195;7278.600098;7201.899902;7221.700195;7221.700195;764000;0.000112226;0.010124729;0.000105335;0.011808841;;0.160725087;0.18745954
7220.399902;7248.799805;7156.299805;7233.600098;7233.600098;712000;0.000164939;0.009789524;2.71077E-06;0.010641693;;0.155403868;0.168931647
7219.799805;7222.799805;7108.799805;7161.299805;7161.299805;863800;0.000253104;0.009885365;0.000100909;0.010816889;;0.156925299;0.171712796
7159.399902;7205.700195;7145.399902;7205.700195;7205.700195;788400;7.0621E-05;0.009110465;3.82036E-05;0.009331616;;0.144624153;0.14813481
7152.899902;7152.899902;6959.299805;6990.600098;6990.600098;1109300;0.000752898;0.008117505;0.000918454;0.010818249;;0.128861391;0.171734386
7000.100098;7045.600098;6974.899902;6997.799805;6997.799805;888800;0.000101714;0.00760452;1.05963E-06;0.009675173;;0.120718016;0.153588602
7022.200195;7049.600098;6979.399902;7049.100098;7049.100098;1007600;0.000100159;0.00759775;5.3351E-05;0.009797811;;0.120610544;0.155535428
7061;7159.899902;7059.600098;7096.5;7096.5;812800;0.000199024;0.00760145;4.49133E-05;0.009850451;;0.120669284;0.156371063
7098.700195;7121.5;7041.899902;7116.700195;7116.700195;941000;0.000126346;0.007582411;8.07956E-06;0.009524407;;0.120367046;0.151195278
7152.299805;7198.100098;7151.399902;7151.399902;7151.399902;856200;4.23669E-05;0.007574972;2.36582E-05;0.009581412;;0.120248959;0.152100204
7147.5;7147.5;7025.200195;7110.799805;7110.799805;972300;0.000297871;0.007795351;3.24148E-05;0.009573786;;0.123747362;0.151979135
7117.899902;7133.700195;7010.5;7038.600098;7038.600098;1017400;0.000303492;0.007989887;0.000104151;0.009837563;;0.12683553;0.156166467
7027.5;7053.5;6980.299805;6980.299805;6980.299805;973800;0.000108828;0.007947482;6.91797E-05;0.009726262;;0.126162361;0.154399622
6969.799805;7072;6968.899902;7053;7053;1042400;0.000215677;0.008033596;0.000107354;0.009674418;;0.127529379;0.153576627
7039.700195;7161;7039.700195;7130.799805;7130.799805;1011400;0.000291865;0.008237533;0.000120348;0.009961258;;0.130766788;0.158130066
7137.899902;7151.399902;7051.200195;7063.600098;7063.600098;816800;0.0001991;0.008235826;8.96535E-05;0.009944385;;0.130739678;0.157862212
7069.799805;7149.399902;7069.799805;7149.399902;7149.399902;610100;0.000125356;0.008232292;0.000145771;0.010271449;;0.130683588;0.163054191
7121.100098;7121.100098;7080.700195;7097.399902;7097.399902;789000;3.23695E-05;0.008207872;5.32888E-05;0.010337115;;0.130295931;0.164096615
7100.5;7180.200195;7100.299805;7175.200195;7175.200195;704800;0.000125222;0.00819802;0.000118857;0.01034431;;0.13013954;0.164210823
7204.5;7296.799805;7203.899902;7250.799805;7250.799805;840800;0.000164182;0.008264387;0.000109854;0.010600816;;0.13119307;0.168282743
7260;7294.399902;7245.899902;7294.399902;7294.399902;1543800;4.45041E-05;0.008190165;3.59417E-05;0.010435882;;0.130014843;0.165664498
7303.100098;7350.399902;7278.5;7278.5;7278.5;563700;9.66274E-05;0.00811461;4.76165E-06;0.010440794;;0.128815445;0.165742472
7313.399902;7377.299805;7312.100098;7341.100098;7341.100098;661000;7.88041E-05;0.007918563;7.33406E-05;0.010374573;;0.125703285;0.164691239
7330;7386.899902;7329.799805;7377.899902;7377.899902;579400;6.02167E-05;0.007906707;2.50032E-05;0.010342715;;0.125515075;0.164185504
7377.5;7399.399902;7356.200195;7387.100098;7387.100098;648900;3.42855E-05;0.007039657;1.55306E-06;0.007818357;;0.111751092;0.124112571
7387.100098;7431.299805;7387.100098;7406.200195;7406.200195;679600;3.55876E-05;0.006954442;6.66809E-06;0.00783627;;0.110398347;0.124396932
7417.799805;7446.700195;7412.399902;7412.399902;7412.399902;567000;2.13144E-05;0.006851453;7.00145E-07;0.007666459;;0.10876344;0.121701257
7409.899902;7480.899902;7409.899902;7464.299805;7464.299805;651300;9.09384E-05;0.006707698;4.86837E-05;0.007678744;;0.106481411;0.121896277
7468.299805;7533.100098;7468.299805;7514.5;7514.5;713400;7.46373E-05;0.006637825;4.49283E-05;0.007797791;;0.105372204;0.123786091
7549.399902;7556.600098;7499.600098;7499.600098;7499.600098;825600;5.73302E-05;0.00665812;3.93939E-06;0.007734313;;0.105694378;0.122778417
7509.700195;7514;7476.700195;7493.799805;7493.799805;653800;2.47646E-05;0.006277376;5.98632E-07;0.007630779;;0.099650256;0.121134867
7508;7536.799805;7508;7513.700195;7513.700195;572300;1.46578E-05;0.005847794;7.03343E-06;0.007305678;;0.092830852;0.115974039
7509.299805;7573.399902;7509.299805;7527.899902;7527.899902;606200;7.22478E-05;0.005791115;3.56477E-06;0.007077583;;0.091931101;0.112353148
7504;7504;7437.5;7490.100098;7490.100098;713800;7.92356E-05;0.005574628;2.53406E-05;0.006781703;;0.088494468;0.1076562
7482.299805;7482.299805;7437.600098;7442.799805;7442.799805;644400;3.59038E-05;0.005143982;4.01331E-05;0.006479254;;0.081658181;0.102854963
7456.200195;7492.299805;7453.799805;7478;7478;610100;2.65416E-05;0.004832048;2.22622E-05;0.006213788;;0.076706376;0.098640828
7488.700195;7524.899902;7471.299805;7485.200195;7485.200195;552400;5.11014E-05;0.004691438;9.26189E-07;0.005600796;;0.074474275;0.088909877
7474.600098;7484;7430.799805;7454;7454;579000;5.08927E-05;0.004726905;1.7447E-05;0.005438458;;0.075037297;0.086332843
7461.5;7489;7459.899902;7479;7479;646900;1.51576E-05;0.00451207;1.12111E-05;0.004918793;;0.071626883;0.078083421
7489.399902;7529.200195;7485.600098;7523.399902;7523.399902;683800;3.37286E-05;0.004243374;3.50352E-05;0.004522565;;0.067361474;0.071793498
7523.5;7584.899902;7523.5;7565.200195;7565.200195;585900;6.60637E-05;0.004288942;3.06989E-05;0.004493491;;0.068084842;0.071331955
7564.100098;7624.799805;7564.100098;7569.200195;7569.200195;640300;6.3883E-05;0.00421954;2.79415E-07;0.004468484;;0.066983125;0.070934982
7563;7604.700195;7560.600098;7592.799805;7592.799805;602200;3.38251E-05;0.004122303;9.69075E-06;0.004096933;;0.065439534;0.065036788
7546.200195;7546.200195;7455;7473.299805;7473.299805;749700;0.000147846;0.004309718;0.000251659;0.005302607;;0.068414647;0.084176276
7410;7413.299805;7290.799805;7318;7318;847100;0.000277636;0.004791886;0.000440982;0.007077365;;0.076068828;0.112349689
7300.100098;7302.200195;7233.299805;7261.200195;7261.200195;827000;8.98773E-05;0.004892976;6.07143E-05;0.007265769;;0.077673583;0.115340514
7303;7356.899902;7298.100098;7356.899902;7356.899902;729400;6.43939E-05;0.00497173;0.00017144;0.007831245;;0.078923761;0.124317153
7360.700195;7435;7360.5;7435;7435;748500;0.000101419;0.004990702;0.000111512;0.008029311;;0.079224935;0.127461354
7422;7423.200195;7301.600098;7347;7347;565000;0.000272803;0.005336737;0.000141765;0.008325363;;0.08471807;0.132161038
7344.5;7355.200195;7299.299805;7316.200195;7316.200195;580700;5.82039E-05;0.005338213;1.76482E-05;0.008366427;;0.084741501;0.132812915
7332.700195;7366.799805;7299.899902;7304.700195;7304.700195;726500;8.32247E-05;0.005436062;2.47461E-06;0.008372031;;0.086294804;0.132901873
7320.700195;7369.100098;7313.5;7364.700195;7364.700195;808200;5.736E-05;0.005506437;6.69179E-05;0.008548984;;0.087411975;0.135710916
7333.600098;7334.799805;7161.399902;7205.600098;7205.600098;861000;0.000572388;0.006272179;0.000476978;0.009836452;;0.09956775;0.15614884
7181.5;7184.5;7092.299805;7120.700195;7120.700195;692300;0.00016683;0.006396864;0.000140481;0.01012486;;0.101547074;0.160727175
7080.899902;7080.899902;6939.5;7051.200195;7051.200195;939400;0.00040688;0.006899997;9.62012E-05;0.010262368;;0.109534049;0.162910046
7047.600098;7064.700195;6991.799805;7064.700195;7064.700195;702400;0.00010759;0.007005109;3.65856E-06;0.010216948;;0.111202665;0.162189018
7062.899902;7063.399902;6930.200195;6941;6941;801700;0.000362438;0.007395006;0.000312042;0.010951796;;0.117392075;0.173854372
6946.899902;7075.100098;6946.899902;7075.100098;7075.100098;725200;0.000334381;0.007732946;0.000366176;0.011720849;;0.122756707;0.186062711
7088.5;7149.5;7082.399902;7093;7093;582400;8.89174E-05;0.007818479;6.38467E-06;0.01171055;;0.124114503;0.18589922
7099;7129.5;7097.899902;7112.5;7112.5;630900;1.97327E-05;0.007802321;7.53732E-06;0.011651699;;0.123858006;0.184964986
7143.799805;7199;7143.799805;7182.700195;7182.700195;658100;5.92485E-05;0.007794441;9.64635E-05;0.01179196;;0.123732914;0.18719156
7152.399902;7152.399902;7037.600098;7064.5;7064.5;771500;0.000261816;0.008020148;0.000275332;0.01236135;;0.127315904;0.196230343
7081.200195;7154.600098;7081.200195;7145.600098;7145.600098;698100;0.00010634;0.008101264;0.000130292;0.012602898;;0.128603578;0.200064799
7160.600098;7196;7135.799805;7148.899902;7148.899902;559700;7.05764E-05;0.0080148;2.13156E-07;0.012093831;;0.127231004;0.191983611
7154.700195;7165.799805;7114;7128.799805;7128.799805;925300;5.26351E-05;0.00775754;7.92758E-06;0.011162796;;0.12314713;0.17720389
7218.600098;7218.600098;7134.600098;7155.200195;7155.200195;649000;0.000137003;0.007812124;1.36641E-05;0.011056921;;0.124013625;0.175523181
7165.700195;7181.399902;7105.899902;7105.899902;7105.899902;598800;0.000111702;0.007866538;4.78031E-05;0.010773749;;0.124877425;0.171027965
7128.600098;7196.700195;7128.600098;7182.700195;7182.700195;562100;9.03971E-05;0.007853894;0.000115562;0.010783142;;0.124676706;0.171177067
7205.399902;7286.600098;7204.399902;7286.600098;7286.600098;637000;0.000128712;0.007686687;0.000206258;0.010931641;;0.122022379;0.173534421
7284.899902;7288.399902;7211.200195;7211.200195;7211.200195;1235000;0.000113393;0.007751157;0.000108194;0.01113679;;0.1230458;0.17679106
7210.5;7238.200195;7204.399902;7234;7234;905300;2.19085E-05;0.007679497;9.96497E-06;0.011153592;;0.121908236;0.17705778
7221.5;7222.299805;7150.5;7175.899902;7175.899902;740300;9.98231E-05;0.007729194;6.50274E-05;0.011149353;;0.122697151;0.176990499
7204.799805;7254.600098;7204.5;7238.799805;7238.799805;639300;4.8024E-05;0.007091136;7.61648E-05;0.010211142;;0.112568302;0.162096852
7230;7231.299805;7195.200195;7206.299805;7206.299805;503000;2.50464E-05;0.006908497;2.02482E-05;0.009912406;;0.109668995;0.157354572
7209;7209;7082.200195;7095.700195;7095.700195;691400;0.000314907;0.006787394;0.000239216;0.01026677;;0.10774654;0.162979916
7133.100098;7162.100098;7113;7121.100098;7121.100098;764100;4.73227E-05;0.006706853;1.2768E-05;0.010288928;;0.106467984;0.163331661
7110.600098;7111.5;7019.700195;7019.700195;7019.700195;677300;0.00016881;0.006441276;0.000205685;0.01002717;;0.102252089;0.159176391
7004.799805;7006.200195;6926.899902;6932;6932;747700;0.000129576;0.006147897;0.000158059;0.009494117;;0.097594845;0.150714434
6842.100098;6842.100098;6566.100098;6686;6686;1281900;0.001695352;0.008171082;0.001305564;0.012453803;;0.129711906;0.19769799
6676.299805;6680.5;6589.700195;6601;6601;942000;0.000187279;0.008353924;0.000163703;0.012763443;;0.13261444;0.202613373
6616.600098;6671.600098;6583.899902;6591.100098;6591.100098;948200;0.000175098;0.008478045;2.25265E-06;0.012577557;;0.134584795;0.19966252
6552;6553.700195;6410.399902;6474.799805;6474.799805;1732400;0.00048877;0.008716081;0.000316932;0.012659972;;0.138363498;0.200970833
6470.700195;6493.399902;6407;6433.399902;6433.399902;857600;0.000179429;0.008791368;4.11462E-05;0.012482693;;0.139558635;0.198156601
6448.700195;6537.700195;6448.700195;6523.799805;6523.799805;884900;0.000187878;0.008910866;0.00019471;0.01286633;;0.141455607;0.204246654
6543.899902;6557.799805;6493.200195;6508.5;6508.5;914900;9.8003E-05;0.008956655;5.51303E-06;0.012861637;;0.142182497;0.204172163
6495.100098;6551.799805;6495;6528.399902;6528.399902;906100;7.58143E-05;0.008894842;9.31996E-06;0.012853191;;0.141201238;0.204038074
6517.700195;6585.100098;6501.600098;6578.700195;6578.700195;829300;0.000162849;0.00894654;5.89104E-05;0.012874777;;0.142021916;0.204380741
6603.600098;6716.100098;6603.600098;6706;6706;897200;0.000285362;0.009140925;0.000367315;0.013354682;;0.145107693;0.211998997
6712.200195;6763.600098;6709;6763.600098;6763.600098;754500;6.56975E-05;0.009078554;7.3148E-05;0.013103131;;0.144117573;0.208005751
6748.100098;6750.299805;6666.399902;6700.200195;6700.200195;789100;0.000156424;0.009121192;8.86969E-05;0.013065877;;0.144794428;0.207414374
6685.100098;6685.100098;6568.100098;6568.100098;6568.100098;880800;0.000311755;0.009403357;0.000396519;0.013785676;;0.14927367;0.218840827
6567.299805;6623.899902;6539.899902;6539.899902;6539.899902;633400;0.00016288;0.009463629;1.85137E-05;0.013701065;;0.150230457;0.217497666
6545;6659;6544.5;6612.600098;6612.600098;574600;0.000300825;0.009701506;0.000122215;0.013784835;;0.154006636;0.218827473
6618.700195;6657;6596.799805;6629.299805;6629.299805;532900;8.25241E-05;0.009754781;6.36176E-06;0.013759628;;0.154852352;0.218427319
6606.600098;6651.600098;6587.899902;6594.5;6594.5;752400;9.25987E-05;0.009547079;2.77015E-05;0.013369802;;0.15155518;0.21223903
6607.600098;6648;6594.5;6648;6648;700500;6.52878E-05;0.009564031;6.52878E-05;0.01346765;;0.15182429;0.213792321
6671;6715;6671;6678;6678;586400;4.32182E-05;0.009444883;2.02724E-05;0.013118955;;0.14993287;0.208256959
6664.700195;6674.399902;6602.200195;6602.200195;6602.200195;551900;0.000118295;0.009434107;0.000130316;0.01306598;;0.14976181;0.207416003
6612.399902;6649.700195;6601.899902;6606.299805;6606.299805;618600;5.20461E-05;0.007705032;3.85335E-07;0.010269417;;0.122313586;0.163021937
6595.100098;6621.600098;6584.100098;6621.600098;6621.600098;673200;3.22554E-05;0.007521427;5.35153E-06;0.009876404;;0.119398959;0.156783058
6623;6659.299805;6611.700195;6650.600098;6650.600098;735800;5.14592E-05;0.007371717;1.90973E-05;0.009918951;;0.117022372;0.15745847
6622.100098;6622.200195;6537.200195;6605.600098;6605.600098;629800;0.000166893;0.006966891;4.60946E-05;0.009211066;;0.110595963;0.146221136
6613.5;6687.100098;6612.799805;6687.100098;6687.100098;528400;0.00012484;0.006895877;0.000150369;0.009502889;;0.109468655;0.150853681
6691.200195;6696.100098;6639.600098;6649.600098;6649.600098;659200;7.1801E-05;0.00674239;3.16248E-05;0.009063699;;0.107032124;0.143881767
6662;6775.399902;6661.799805;6759.200195;6759.200195;746000;0.000285904;0.006989161;0.000267252;0.009758976;;0.110949496;0.154918937
6764.399902;6794.299805;6743.899902;6794.299805;6794.299805;834500;5.54372E-05;0.006962823;2.68265E-05;0.00980372;;0.110531386;0.155629237
6790.899902;6816.100098;6758.5;6791.5;6791.5;822100;7.20207E-05;0.00684419;1.69881E-07;0.009652767;;0.10864815;0.153232923
6788.899902;6803;6775.700195;6789.899902;6789.899902;594100;1.61683E-05;0.006479844;5.55218E-08;0.008649447;;0.10286433;0.137305719
6801.799805;6815;6783.200195;6807.299805;6807.299805;619000;2.1875E-05;0.006418574;6.55021E-06;0.008454765;;0.101891705;0.134215232
